2;11/03/2013 1:49;11;SMS;6;;
2;11/03/2013 1:49;11;Facebook (messenger);7;;
2;11/03/2013 1:49;11;Facebook (messenger);14;;
2;11/03/2013 1:50;11;Facebook (messenger);5;;
2;11/03/2013 1:50;11;Facebook (messenger);7;;
2;11/03/2013 1:50;11;SMS;11;;
2;11/03/2013 1:51;11;Facebook (messenger);30;;
2;11/03/2013 1:59;11;Facebook (messenger);29;;
1;11/03/2013 10:07;11;;;12;1
2;11/03/2013 10:07;11;;;7;1
3;11/03/2013 10:07;11;;;18;2
4;11/03/2013 10:07;11;;;3;1
5;11/03/2013 10:07;11;;;12;2
6;11/03/2013 10:07;11;;;13;2
7;11/03/2013 10:07;11;;;15;2
8;11/03/2013 10:07;11;;;21;2
9;11/03/2013 10:07;11;;;12;1
10;11/03/2013 10:07;11;;;5;1
11;11/03/2013 10:07;11;;;15;2
12;11/03/2013 10:07;11;;;2;2
9;11/03/2013 10:07;11;Facebook (messenger);124;;
6;11/03/2013 10:35;11;Facebook (messenger);31;;
6;11/03/2013 10:59;11;SMS;28;;
6;11/03/2013 10:59;11;Facebook (messenger);152;;
2;11/03/2013 11:04;11;WhatsApp;74;;
6;11/03/2013 11:12;11;WhatsApp;30;;
9;11/03/2013 12:00;11;Facebook (messenger);90;;
2;11/03/2013 12:10;11;SMS;6;;
2;11/03/2013 12:11;11;SMS;3;;
2;11/03/2013 12:11;11;SMS;26;;
2;11/03/2013 12:13;11;Facebook (messenger);3;;
2;11/03/2013 12:14;11;Facebook (messenger);93;;
9;11/03/2013 12:19;11;Facebook (messenger);28;;
2;11/03/2013 12:32;11;Facebook (messenger);38;;
9;11/03/2013 13:15;11;Facebook (messenger);28;;
2;11/03/2013 13:40;11;Facebook (messenger);17;;
9;11/03/2013 13:53;11;Facebook (messenger);22;;
9;11/03/2013 13:53;11;Facebook (messenger);22;;
6;11/03/2013 13:56;11;SMS;5;;
6;11/03/2013 13:56;11;Facebook (messenger);16;;
6;11/03/2013 14:08;11;Facebook (messenger);19;;
6;11/03/2013 14:10;11;Facebook (messenger);9;;
2;11/03/2013 14:34;11;Facebook (messenger);8;;
2;11/03/2013 14:35;11;SMS;624;;
2;11/03/2013 14:45;11;SMS;39;;
2;11/03/2013 14:46;11;Facebook (messenger);9;;
2;11/03/2013 14:46;11;SMS;24;;
2;11/03/2013 14:47;11;SMS;4;;
6;11/03/2013 14:55;11;SMS;44;;
6;11/03/2013 14:56;11;Facebook (messenger);18;;
6;11/03/2013 15:00;11;Facebook (messenger);30;;
6;11/03/2013 15:01;11;Facebook (messenger);32;;
2;11/03/2013 15:02;11;Facebook (messenger);6;;
2;11/03/2013 15:02;11;Facebook (messenger);24;;
6;11/03/2013 15:37;11;Facebook (messenger);47;;
6;11/03/2013 15:40;11;Facebook (messenger);11;;
2;11/03/2013 17:07;11;Facebook (messenger);61;;
12;11/03/2013 17:42;11;Facebook (messenger);180;;
12;11/03/2013 17:54;11;Facebook (messenger);29;;
6;11/03/2013 18:01;11;Facebook (messenger);21;;
2;11/03/2013 18:04;11;SMS;9;;
2;11/03/2013 18:07;11;Facebook (messenger);11;;
2;11/03/2013 18:08;11;Facebook (messenger);78;;
2;11/03/2013 18:09;11;SMS;156;;
2;11/03/2013 18:12;11;Facebook (messenger);12;;
2;11/03/2013 18:12;11;Facebook (messenger);21;;
2;11/03/2013 18:13;11;Facebook (messenger);103;;
2;11/03/2013 18:38;11;SMS;20;;
2;11/03/2013 18:39;11;SMS;120;;
2;11/03/2013 18:41;11;Facebook (messenger);74;;
2;11/03/2013 18:42;11;Facebook (messenger);30;;
2;11/03/2013 18:50;11;SMS;503;;
9;11/03/2013 19:00;11;Facebook (messenger);827;;
9;11/03/2013 19:15;11;Facebook (messenger);68;;
9;11/03/2013 19:23;11;Facebook (messenger);26;;
12;11/03/2013 19:37;11;Facebook (messenger);178;;
12;11/03/2013 19:41;11;Facebook (messenger);29;;
2;11/03/2013 2:00;11;Facebook (messenger);20;;
2;11/03/2013 2:02;11;Facebook (messenger);17;;
2;11/03/2013 2:03;11;Facebook (messenger);3;;
2;11/03/2013 2:03;11;Facebook (messenger);561;;
2;11/03/2013 2:33;11;Facebook (messenger);174;;
2;11/03/2013 2:42;11;Facebook (messenger);90;;
2;11/03/2013 2:47;11;Facebook (messenger);30;;
2;11/03/2013 2:50;11;Facebook (messenger);60;;
12;11/03/2013 20:30;11;Facebook (messenger);420;;
9;11/03/2013 20:40;11;Facebook (messenger);60;;
6;11/03/2013 20:54;11;SMS;296;;
9;11/03/2013 20:56;11;Facebook (messenger);70;;
6;11/03/2013 21:01;11;SMS;4;;
6;11/03/2013 21:01;11;SMS;8;;
12;11/03/2013 21:45;11;Facebook (messenger);178;;
9;11/03/2013 21:58;11;Facebook (messenger);411;;
6;11/03/2013 21:59;11;SMS;47;;
6;11/03/2013 22:00;11;ChatON;18;;
6;11/03/2013 22:01;11;Facebook (messenger);31;;
6;11/03/2013 22:17;11;SMS;5;;
6;11/03/2013 22:23;11;Facebook (messenger);3;;
6;11/03/2013 22:23;11;Facebook (messenger);3;;
9;11/03/2013 22:31;11;Facebook (messenger);91;;
6;11/03/2013 22:45;11;Facebook (messenger);315;;
6;11/03/2013 22:51;11;Facebook (messenger);428;;
6;11/03/2013 22:58;11;Facebook (messenger);22;;
6;11/03/2013 22:59;11;Facebook (messenger);54;;
6;11/03/2013 23:00;11;Facebook (messenger);92;;
6;11/03/2013 23:02;11;Facebook (messenger);12;;
2;11/03/2013 23:05;11;SMS;577;;
6;11/03/2013 23:05;11;SMS;7;;
2;11/03/2013 23:14;11;WhatsApp;19;;
9;11/03/2013 23:15;11;Facebook (messenger);114;;
2;11/03/2013 3:15;11;Facebook (messenger);120;;
2;11/03/2013 3:32;11;Facebook (messenger);36;;
2;11/03/2013 3:33;11;Facebook (messenger);40;;
2;11/03/2013 3:52;11;Facebook (messenger);60;;
2;11/03/2013 4:09;11;Facebook (messenger);30;;
2;11/03/2013 4:30;11;Facebook (messenger);120;;
2;11/03/2013 4:40;11;Facebook (messenger);90;;
2;11/03/2013 4:54;11;Facebook (messenger);60;;
2;11/03/2013 5:04;11;Facebook (messenger);60;;
2;11/03/2013 5:42;11;Facebook (messenger);60;;
2;11/03/2013 5:45;11;Facebook (messenger);30;;
2;11/03/2013 5:56;11;Facebook (messenger);90;;
2;11/03/2013 6:34;11;Facebook (messenger);50;;
2;11/03/2013 6:42;11;Facebook (messenger);61;;
6;11/03/2013 6:45;11;ChatON;33;;
2;11/03/2013 7:01;11;Facebook (messenger);14;;
2;11/03/2013 7:06;11;Facebook (messenger);47;;
2;11/03/2013 7:31;11;WhatsApp;30;;
2;11/03/2013 7:41;11;SMS;9;;
6;11/03/2013 8:02;11;Facebook (messenger);13;;
9;11/03/2013 8:43;11;Facebook (messenger);181;;
9;11/03/2013 8:56;11;Facebook (messenger);60;;
2;11/03/2013 9:06;11;Facebook (messenger);31;;
6;11/03/2013 9:28;11;WhatsApp;34;;
6;12/03/2013 0:25;12;WhatsApp;92;;
6;12/03/2013 0:31;12;WhatsApp;10;;
2;12/03/2013 0:43;12;Facebook (messenger);30;;
6;12/03/2013 1:00;12;Facebook (messenger);46;;
6;12/03/2013 1:27;12;Facebook (messenger);115;;
6;12/03/2013 1:32;12;Facebook (messenger);16;;
6;12/03/2013 1:32;12;Facebook (messenger);16;;
12;12/03/2013 10:01;12;Facebook (messenger);299;;
6;12/03/2013 10:22;12;SMS;6;;
6;12/03/2013 10:22;12;SMS;29;;
10;12/03/2013 10:22;12;SMS;30;;
6;12/03/2013 10:28;12;SMS;74;;
6;12/03/2013 10:30;12;SMS;14;;
2;12/03/2013 10:40;12;Facebook (messenger);64;;
2;12/03/2013 10:44;12;Facebook (messenger);334;;
6;12/03/2013 11:01;12;SMS;316;;
2;12/03/2013 11:04;12;SMS;291;;
6;12/03/2013 11:10;12;SMS;180;;
10;12/03/2013 11:11;12;SMS;17;;
10;12/03/2013 11:14;12;SMS;381;;
6;12/03/2013 11:15;12;SMS;60;;
6;12/03/2013 11:16;12;SMS;3;;
6;12/03/2013 11:18;12;SMS;249;;
2;12/03/2013 11:20;12;SMS;366;;
10;12/03/2013 11:26;12;SMS;23;;
10;12/03/2013 11:30;12;SMS;213;;
6;12/03/2013 11:44;12;SMS;65;;
6;12/03/2013 11:45;12;SMS;11;;
2;12/03/2013 11:50;12;Facebook (messenger);14;;
2;12/03/2013 12:29;12;SMS;190;;
2;12/03/2013 12:31;12;Facebook (messenger);29;;
2;12/03/2013 12:33;12;SMS;386;;
2;12/03/2013 12:39;12;Facebook (messenger);89;;
2;12/03/2013 12:46;12;WhatsApp;5;;
2;12/03/2013 12:46;12;Facebook (messenger);6;;
2;12/03/2013 12:57;12;Facebook (messenger);36;;
2;12/03/2013 13:04;12;Facebook (messenger);65;;
2;12/03/2013 13:16;12;SMS;297;;
2;12/03/2013 13:21;12;SMS;106;;
2;12/03/2013 13:49;12;SMS;36;;
6;12/03/2013 13:51;12;ChatON;14;;
10;12/03/2013 14:31;12;SMS;511;;
1;12/03/2013 14:36;12;;;1;1
2;12/03/2013 14:36;12;;;12;2
3;12/03/2013 14:36;12;;;11;2
4;12/03/2013 14:36;12;;;15;1
5;12/03/2013 14:36;12;;;0;2
6;12/03/2013 14:36;12;;;16;1
7;12/03/2013 14:36;12;;;1;2
8;12/03/2013 14:36;12;;;19;2
9;12/03/2013 14:36;12;;;6;1
10;12/03/2013 14:36;12;;;0;1
11;12/03/2013 14:36;12;;;12;2
12;12/03/2013 14:36;12;;;22;1
6;12/03/2013 14:36;12;SMS;3;;
6;12/03/2013 14:36;12;SMS;7;;
6;12/03/2013 14:36;12;SMS;9;;
6;12/03/2013 14:38;12;SMS;22;;
3;12/03/2013 15:15;12;Facebook (messenger);30;;
6;12/03/2013 15:15;12;Facebook (messenger);30;;
2;12/03/2013 15:25;12;SMS;87;;
2;12/03/2013 15:27;12;Facebook (messenger);800;;
2;12/03/2013 15:40;12;SMS;6;;
6;12/03/2013 15:45;12;WhatsApp;33;;
2;12/03/2013 15:57;12;Facebook (messenger);9;;
2;12/03/2013 15:57;12;SMS;189;;
2;12/03/2013 16:06;12;Facebook (messenger);13;;
9;12/03/2013 16:06;12;Facebook (messenger);57;;
9;12/03/2013 16:31;12;Facebook (messenger);32;;
2;12/03/2013 16:33;12;Facebook (messenger);15;;
2;12/03/2013 16:37;12;Facebook (messenger);28;;
9;12/03/2013 16:45;12;Facebook (messenger);47;;
2;12/03/2013 16:52;12;WhatsApp;36;;
2;12/03/2013 16:55;12;WhatsApp;55;;
9;12/03/2013 17:24;12;Facebook (messenger);61;;
9;12/03/2013 17:55;12;Facebook (messenger);239;;
9;12/03/2013 18:02;12;Facebook (messenger);30;;
2;12/03/2013 18:03;12;SMS;37;;
2;12/03/2013 18:03;12;Facebook (messenger);431;;
3;12/03/2013 18:05;12;SMS;27;;
3;12/03/2013 18:06;12;SMS;34;;
9;12/03/2013 18:09;12;Facebook (messenger);263;;
9;12/03/2013 18:15;12;Facebook (messenger);30;;
2;12/03/2013 18:16;12;SMS;68;;
2;12/03/2013 18:17;12;SMS;19;;
2;12/03/2013 18:17;12;Facebook (messenger);27;;
2;12/03/2013 18:18;12;SMS;520;;
9;12/03/2013 18:19;12;Facebook (messenger);41;;
10;12/03/2013 18:19;12;Facebook (messenger);40;;
2;12/03/2013 18:27;12;SMS;28;;
3;12/03/2013 18:35;12;SMS;15;;
3;12/03/2013 18:37;12;SMS;90;;
3;12/03/2013 18:40;12;SMS;33;;
3;12/03/2013 18:43;12;SMS;71;;
6;12/03/2013 18:49;12;Facebook (messenger);33;;
2;12/03/2013 18:56;12;SMS;118;;
2;12/03/2013 18:58;12;SMS;113;;
2;12/03/2013 19:00;12;SMS;168;;
2;12/03/2013 19:03;12;SMS;764;;
12;12/03/2013 19:06;12;SMS;120;;
6;12/03/2013 19:09;12;Facebook (messenger);50;;
12;12/03/2013 19:09;12;SMS;42;;
2;12/03/2013 19:17;12;WhatsApp;59;;
10;12/03/2013 19:17;12;SMS;30;;
10;12/03/2013 19:19;12;SMS;131;;
2;12/03/2013 19:22;12;SMS;167;;
10;12/03/2013 19:27;12;SMS;303;;
10;12/03/2013 19:33;12;SMS;649;;
2;12/03/2013 19:35;12;SMS;615;;
2;12/03/2013 19:45;12;Facebook (messenger);30;;
10;12/03/2013 19:45;12;SMS;21;;
10;12/03/2013 19:46;12;SMS;3;;
2;12/03/2013 19:49;12;SMS;23;;
2;12/03/2013 19:49;12;Facebook (messenger);33;;
2;12/03/2013 19:51;12;SMS;5;;
2;12/03/2013 19:51;12;SMS;33;;
6;12/03/2013 19:53;12;Facebook (messenger);149;;
2;12/03/2013 19:55;12;WhatsApp;36;;
10;12/03/2013 19:59;12;SMS;40;;
6;12/03/2013 2:10;12;WhatsApp;33;;
2;12/03/2013 20:01;12;SMS;112;;
10;12/03/2013 20:01;12;SMS;9;;
3;12/03/2013 20:05;12;SMS;30;;
3;12/03/2013 20:06;12;SMS;17;;
6;12/03/2013 20:11;12;Facebook (messenger);38;;
6;12/03/2013 20:22;12;WhatsApp;46;;
6;12/03/2013 20:36;12;SMS;98;;
9;12/03/2013 20:38;12;Facebook (messenger);53;;
6;12/03/2013 20:47;12;Facebook (messenger);54;;
2;12/03/2013 20:49;12;Facebook (messenger);62;;
2;12/03/2013 21:03;12;Facebook (messenger);29;;
12;12/03/2013 21:47;12;Facebook (messenger);38;;
10;12/03/2013 22:00;12;SMS;99;;
2;12/03/2013 22:42;12;WhatsApp;40;;
2;12/03/2013 22:43;12;Facebook (messenger);10;;
7;12/03/2013 22:49;12;ChatON;3;;
6;12/03/2013 23:12;12;Facebook (messenger);30;;
2;12/03/2013 23:24;12;Facebook (messenger);30;;
6;12/03/2013 23:29;12;Facebook (messenger);29;;
2;12/03/2013 5:57;12;Facebook (messenger);30;;
2;12/03/2013 7:17;12;Facebook (messenger);74;;
2;12/03/2013 7:21;12;SMS;82;;
2;12/03/2013 7:25;12;SMS;109;;
2;12/03/2013 7:28;12;SMS;10;;
12;12/03/2013 7:29;12;Facebook (messenger);96;;
12;12/03/2013 7:32;12;Facebook (messenger);205;;
2;12/03/2013 7:58;12;Facebook (messenger);26;;
2;12/03/2013 8:09;12;Facebook (messenger);30;;
2;12/03/2013 8:13;12;Facebook (messenger);11;;
2;12/03/2013 8:13;12;Facebook (messenger);395;;
2;12/03/2013 8:20;12;SMS;4;;
2;12/03/2013 8:22;12;SMS;3;;
2;12/03/2013 8:25;12;SMS;309;;
2;12/03/2013 8:30;12;SMS;595;;
2;12/03/2013 8:40;12;SMS;47;;
2;12/03/2013 8:41;12;Facebook (messenger);3;;
2;12/03/2013 8:42;12;Facebook (messenger);3;;
2;12/03/2013 8:42;12;Facebook (messenger);88;;
2;12/03/2013 8:44;12;SMS;5;;
2;12/03/2013 8:44;12;Facebook (messenger);27;;
2;12/03/2013 8:44;12;Facebook (messenger);80;;
9;12/03/2013 9:18;12;Facebook (messenger);69;;
2;12/03/2013 9:53;12;Facebook (messenger);60;;
6;12/03/2013 9:57;12;ChatON;33;;
2;12/03/2013 9:58;12;Facebook (messenger);51;;
12;12/03/2013 9:59;12;Facebook (messenger);100;;
6;13/03/2013 0:13;13;Facebook (messenger);30;;
2;13/03/2013 0:20;13;Facebook (messenger);30;;
3;13/03/2013 0:21;13;Facebook (messenger);90;;
10;13/03/2013 0:22;13;Facebook (messenger);75;;
10;13/03/2013 0:25;13;Facebook (messenger);20;;
6;13/03/2013 0:55;13;Facebook (messenger);17;;
6;13/03/2013 1:17;13;Facebook (messenger);22;;
9;13/03/2013 1:22;13;Facebook (messenger);3;;
6;13/03/2013 10:05;13;Facebook (messenger);60;;
2;13/03/2013 10:07;13;Facebook (messenger);31;;
6;13/03/2013 10:21;13;WhatsApp;55;;
2;13/03/2013 10:22;13;Facebook (messenger);28;;
6;13/03/2013 10:23;13;Facebook (messenger);58;;
2;13/03/2013 10:38;13;Facebook (messenger);30;;
1;13/03/2013 10:48;13;ChatON;4;;
3;13/03/2013 10:51;13;Facebook (messenger);28;;
9;13/03/2013 11:00;13;Facebook (messenger);48;;
6;13/03/2013 11:04;13;SMS;27;;
6;13/03/2013 11:05;13;Facebook (messenger);99;;
2;13/03/2013 11:21;13;Facebook (messenger);9;;
2;13/03/2013 11:21;13;Facebook (messenger);20;;
2;13/03/2013 11:25;13;Facebook (messenger);3;;
6;13/03/2013 11:25;13;Facebook (messenger);7;;
6;13/03/2013 11:25;13;SMS;466;;
2;13/03/2013 11:26;13;Facebook (messenger);30;;
2;13/03/2013 11:28;13;Facebook (messenger);31;;
2;13/03/2013 11:31;13;Facebook (messenger);30;;
2;13/03/2013 11:36;13;Facebook (messenger);31;;
10;13/03/2013 11:36;13;SMS;17;;
2;13/03/2013 11:38;13;Facebook (messenger);30;;
2;13/03/2013 11:39;13;WhatsApp;30;;
2;13/03/2013 11:40;13;Facebook (messenger);32;;
12;13/03/2013 11:41;13;SMS;6;;
2;13/03/2013 11:43;13;Facebook (messenger);30;;
2;13/03/2013 11:48;13;Facebook (messenger);30;;
2;13/03/2013 11:50;13;Facebook (messenger);30;;
2;13/03/2013 11:56;13;Facebook (messenger);30;;
10;13/03/2013 12:08;13;SMS;20;;
2;13/03/2013 12:12;13;Facebook (messenger);30;;
2;13/03/2013 12:16;13;Facebook (messenger);30;;
2;13/03/2013 12:19;13;Facebook (messenger);30;;
10;13/03/2013 12:20;13;SMS;4;;
2;13/03/2013 12:22;13;Facebook (messenger);30;;
2;13/03/2013 12:23;13;Facebook (messenger);30;;
2;13/03/2013 12:26;13;Facebook (messenger);30;;
12;13/03/2013 12:30;13;Facebook (messenger);30;;
2;13/03/2013 12:33;13;Facebook (messenger);30;;
6;13/03/2013 12:36;13;Facebook (messenger);5;;
2;13/03/2013 12:38;13;Facebook (messenger);30;;
2;13/03/2013 12:39;13;Facebook (messenger);30;;
2;13/03/2013 12:39;13;WhatsApp;31;;
2;13/03/2013 12:41;13;Facebook (messenger);30;;
2;13/03/2013 12:48;13;Facebook (messenger);6;;
2;13/03/2013 12:48;13;SMS;262;;
2;13/03/2013 12:54;13;SMS;330;;
3;13/03/2013 13:08;13;SMS;77;;
3;13/03/2013 13:10;13;SMS;118;;
2;13/03/2013 13:19;13;Facebook (messenger);44;;
2;13/03/2013 13:21;13;SMS;5;;
2;13/03/2013 13:21;13;SMS;145;;
2;13/03/2013 13:31;13;SMS;7;;
1;13/03/2013 13:34;13;Google Talk;5;;
1;13/03/2013 13:34;13;Google Talk;55;;
1;13/03/2013 13:35;13;Google Talk;638;;
2;13/03/2013 13:36;13;Facebook (messenger);30;;
3;13/03/2013 13:37;13;SMS;72;;
2;13/03/2013 13:46;13;Facebook (messenger);13;;
6;13/03/2013 13:46;13;SMS;635;;
2;13/03/2013 13:52;13;Facebook (messenger);30;;
2;13/03/2013 13:52;13;WhatsApp;814;;
6;13/03/2013 13:59;13;SMS;26;;
6;13/03/2013 14:01;13;WhatsApp;32;;
2;13/03/2013 14:06;13;SMS;378;;
2;13/03/2013 14:20;13;Facebook (messenger);442;;
6;13/03/2013 14:28;13;SMS;44;;
2;13/03/2013 14:30;13;Facebook (messenger);15;;
2;13/03/2013 14:30;13;Facebook (messenger);100;;
2;13/03/2013 14:32;13;WhatsApp;11;;
2;13/03/2013 14:32;13;SMS;67;;
2;13/03/2013 14:33;13;Facebook (messenger);12;;
2;13/03/2013 14:39;13;Facebook (messenger);30;;
2;13/03/2013 14:41;13;Facebook (messenger);30;;
2;13/03/2013 14:42;13;Facebook (messenger);30;;
2;13/03/2013 14:42;13;Facebook (messenger);30;;
2;13/03/2013 14:44;13;Facebook (messenger);30;;
2;13/03/2013 14:44;13;Facebook (messenger);125;;
5;13/03/2013 14:46;13;Facebook (messenger);31;;
2;13/03/2013 14:47;13;WhatsApp;13;;
2;13/03/2013 14:53;13;Facebook (messenger);39;;
3;13/03/2013 15:01;13;SMS;86;;
2;13/03/2013 15:11;13;WhatsApp;24;;
2;13/03/2013 15:18;13;Facebook (messenger);31;;
2;13/03/2013 15:27;13;SMS;669;;
2;13/03/2013 15:38;13;Facebook (messenger);52;;
6;13/03/2013 15:42;13;SMS;153;;
12;13/03/2013 15:56;13;SMS;13;;
2;13/03/2013 15:57;13;Facebook (messenger);10;;
2;13/03/2013 15:57;13;SMS;270;;
12;13/03/2013 15:57;13;SMS;5;;
6;13/03/2013 15:58;13;WhatsApp;59;;
2;13/03/2013 16:03;13;SMS;104;;
2;13/03/2013 16:05;13;Facebook (messenger);11;;
3;13/03/2013 16:07;13;SMS;23;;
6;13/03/2013 16:23;13;WhatsApp;27;;
6;13/03/2013 16:26;13;WhatsApp;6;;
6;13/03/2013 16:31;13;SMS;103;;
6;13/03/2013 16:33;13;SMS;28;;
3;13/03/2013 16:37;13;Facebook (messenger);22;;
6;13/03/2013 16:39;13;SMS;93;;
6;13/03/2013 16:43;13;SMS;111;;
9;13/03/2013 16:52;13;Facebook (messenger);20;;
2;13/03/2013 16:54;13;Facebook (messenger);9;;
2;13/03/2013 17:05;13;Facebook (messenger);30;;
6;13/03/2013 17:05;13;SMS;4;;
6;13/03/2013 17:05;13;SMS;11;;
6;13/03/2013 17:05;13;Facebook (messenger);13;;
9;13/03/2013 17:15;13;Facebook (messenger);20;;
2;13/03/2013 17:17;13;Facebook (messenger);102;;
2;13/03/2013 17:19;13;Facebook (messenger);38;;
2;13/03/2013 17:20;13;Facebook (messenger);30;;
6;13/03/2013 17:20;13;SMS;46;;
6;13/03/2013 17:20;13;WhatsApp;668;;
2;13/03/2013 17:24;13;SMS;20;;
2;13/03/2013 17:24;13;SMS;518;;
2;13/03/2013 17:29;13;Facebook (messenger);58;;
5;13/03/2013 17:30;13;Facebook (messenger);29;;
3;13/03/2013 17:31;13;Facebook (messenger);71;;
2;13/03/2013 17:33;13;Facebook (messenger);81;;
2;13/03/2013 17:39;13;Facebook (messenger);12;;
6;13/03/2013 17:39;13;SMS;4;;
6;13/03/2013 17:39;13;WhatsApp;231;;
10;13/03/2013 17:39;13;SMS;40;;
10;13/03/2013 17:41;13;SMS;25;;
6;13/03/2013 17:44;13;WhatsApp;123;;
6;13/03/2013 17:50;13;WhatsApp;173;;
6;13/03/2013 17:56;13;WhatsApp;128;;
2;13/03/2013 18:00;13;SMS;493;;
2;13/03/2013 18:05;13;WhatsApp;32;;
2;13/03/2013 18:08;13;Facebook (messenger);14;;
2;13/03/2013 18:09;13;WhatsApp;4;;
2;13/03/2013 18:09;13;SMS;8;;
2;13/03/2013 18:15;13;SMS;62;;
2;13/03/2013 18:22;13;Facebook (messenger);179;;
6;13/03/2013 18:22;13;SMS;4;;
11;13/03/2013 18:22;13;Facebook (messenger);41;;
2;13/03/2013 18:25;13;Facebook (messenger);4;;
2;13/03/2013 18:25;13;SMS;123;;
2;13/03/2013 18:27;13;Facebook (messenger);771;;
5;13/03/2013 18:28;13;Facebook (messenger);29;;
2;13/03/2013 18:29;13;Facebook (messenger);23;;
9;13/03/2013 18:31;13;Facebook (messenger);49;;
11;13/03/2013 18:38;13;Facebook (messenger);3;;
11;13/03/2013 18:39;13;Facebook (messenger);9;;
2;13/03/2013 18:40;13;SMS;60;;
2;13/03/2013 18:41;13;Facebook (messenger);8;;
2;13/03/2013 18:41;13;SMS;842;;
5;13/03/2013 18:41;13;Facebook (messenger);6;;
6;13/03/2013 18:45;13;SMS;239;;
6;13/03/2013 18:49;13;SMS;13;;
2;13/03/2013 18:51;13;Facebook (messenger);16;;
6;13/03/2013 18:52;13;Facebook (messenger);8;;
6;13/03/2013 18:52;13;SMS;197;;
6;13/03/2013 19:10;13;Facebook (messenger);4;;
9;13/03/2013 19:10;13;Facebook (messenger);60;;
2;13/03/2013 19:11;13;Facebook (messenger);37;;
9;13/03/2013 19:11;13;Facebook (messenger);629;;
9;13/03/2013 19:23;13;Facebook (messenger);150;;
6;13/03/2013 19:46;13;SMS;4;;
3;13/03/2013 2:01;13;Facebook (messenger);52;;
6;13/03/2013 2:16;13;Facebook (messenger);30;;
10;13/03/2013 20:02;13;Facebook (messenger);40;;
10;13/03/2013 20:03;13;Facebook (messenger);125;;
10;13/03/2013 20:05;13;Facebook (messenger);28;;
10;13/03/2013 20:06;13;Facebook (messenger);83;;
2;13/03/2013 20:21;13;SMS;830;;
3;13/03/2013 20:51;13;SMS;27;;
